id,UMAP1,UMAP2,DM1,DM2,DM3,DM4,DM5,DM6,DM7,DM8,DM9,DM10,DM11,DM12,DM13,DM14,DM15,DM16,DM17,DM18,DM19,DM20,DM21,DM22,DM23,DM24,DM25,DM26,DM27,DM28,DM29,DM30
"029,003",-14.2786,42.1501,0.3043,0.0989,0.0404,-0.1061,-0.1361,-0.0333,-0.0578,0.2824,-0.1853,0.3410,-0.0416,-0.1472,-0.0166,-0.3836,0.0417,-0.1268,0.3032,-0.5467,-0.4380,-0.0903,0.5653,0.0396,-0.2826,0.1615,0.3747,0.0619,-0.0904,0.3530,0.1786,-0.0300
"029,004",-1.8762,35.8497,0.1859,0.1336,-0.0094,-0.1450,0.0545,0.0912,-0.0940,0.1423,-0.1009,0.2068,-0.0388,0.0209,-0.1050,-0.1590,-0.0143,-0.2540,0.0582,-0.2193,-0.3458,0.0270,0.4318,0.0502,-0.1277,0.2058,0.1553,0.2261,0.1830,0.4322,0.0641,-0.0939
"029,005",-18.4517,45.5801,0.3497,0.0996,-0.0079,-0.1452,-0.1068,-0.0090,-0.0262,0.2246,-0.1979,0.3785,-0.0397,-0.1552,-0.0275,-0.5257,0.1642,-0.1720,0.3413,-0.4546,-0.4044,-0.0317,0.8174,-0.0659,-0.2805,0.1219,0.4749,0.2873,0.0134,0.4772,0.3733,0.0862
"029,007",-3.4430,-1.5270,0.0086,-0.0154,-0.0064,0.0518,-0.0524,-0.0010,-0.1117,0.1532,-0.0792,-0.1069,-0.0195,-0.0401,0.0714,-0.0023,0.0911,0.0305,0.0181,0.0307,-0.0398,0.0081,0.0093,0.0774,0.0222,0.0010,-0.0353,0.0491,-0.0024,0.0143,0.1210,0.0579
"029,008",-8.0152,-7.0977,0.0630,-0.0465,-0.0789,0.0264,0.0417,0.1478,0.0509,0.0395,-0.0294,-0.1820,-0.0277,-0.1580,-0.0205,-0.2278,-0.0083,0.0429,-0.0421,-0.0847,-0.0308,-0.1012,-0.2451,-0.1162,-0.0373,-0.0273,0.0095,-0.0774,-0.1224,0.0075,-0.1434,-0.0615
"029,009",-18.5313,44.6757,0.3954,0.1434,0.0223,-0.1961,-0.1093,-0.0127,-0.1168,0.2514,-0.1757,0.4433,-0.0315,-0.0843,-0.0885,-0.5278,0.1174,-0.2272,0.2529,-0.4771,-0.4744,-0.0342,0.8200,-0.0564,-0.2897,0.2010,0.4708,0.2600,0.0074,0.5060,0.3133,0.0801
"029,010",-4.9294,37.6030,0.2004,0.0679,0.0388,-0.0784,-0.0827,0.0122,-0.0022,0.2832,-0.1036,0.2436,-0.0149,-0.1578,0.0317,-0.2779,-0.0177,-0.1080,0.2383,-0.4946,-0.4248,-0.0852,0.4025,0.0359,-0.2133,0.0641,0.2019,-0.0538,-0.1480,0.3312,0.0672,-0.0943
"029,011",7.9716,7.1843,0.2415,0.0675,0.0408,-0.0682,-0.1176,-0.0017,-0.0266,0.2497,-0.0977,0.2447,0.0037,-0.0754,0.0441,-0.1350,-0.0085,0.0332,0.1579,-0.3238,-0.2933,-0.2131,0.0960,0.1836,-0.4080,-0.4459,0.0210,0.0110,0.1913,-0.2508,-0.0920,-0.0142
"029,012",-9.7722,5.1866,0.0111,0.0614,0.0199,-0.0844,0.0811,0.1002,0.0196,0.0802,-0.0455,0.1190,-0.0230,-0.0725,0.1522,-0.1504,-0.1527,0.0396,-0.0189,-0.1937,-0.0804,-0.0704,-0.1025,0.0281,-0.1701,0.0033,0.0963,-0.1029,-0.0805,-0.0091,0.0329,-0.1139
"029,014a",-27.0497,4.4226,0.0544,-0.0943,0.0620,-0.0169,-0.0149,-0.0239,0.0818,0.2129,0.2046,-0.0029,0.2185,-0.1597,0.0617,0.1791,0.1881,-0.1615,-0.0774,-0.4825,0.2598,0.0442,0.1759,-0.1825,0.0303,-0.1118,-0.2693,-0.4116,0.0655,0.0162,0.7800,-0.5571
"029,017",-0.9895,36.5830,0.2706,0.0885,0.0229,-0.0990,-0.1116,0.0087,-0.0620,0.2439,-0.1478,0.2568,-0.0519,-0.0927,-0.0706,-0.2230,0.0474,-0.1350,0.1126,-0.3197,-0.3353,0.0147,0.3937,0.0167,-0.1412,-0.0099,0.1824,0.0616,-0.0351,0.2056,0.0203,-0.0996
"029,018",-3.1626,37.5437,0.2568,0.1579,0.0530,-0.1841,-0.0805,-0.0234,-0.1601,0.1706,-0.1425,0.2773,-0.0359,-0.0035,-0.0171,-0.3291,0.0364,-0.2218,0.0665,-0.2350,-0.3551,-0.0211,0.5087,-0.0828,-0.1795,0.1141,0.2427,0.1394,-0.1221,0.2868,0.0582,0.0579
"040,001",-15.5001,-24.9072,-0.1218,-0.1809,-0.0339,0.2423,-0.1085,0.0046,0.1942,0.2962,0.0822,-0.2039,0.0602,-0.0884,0.0054,0.0377,-0.0190,0.2451,-0.0683,0.1699,0.1329,0.0634,-0.0178,0.2877,-0.1822,-0.0507,0.1699,0.1873,-0.1352,0.1190,-0.0129,-0.0988
"042a,000",-8.7366,11.8452,0.0981,-0.0701,0.0110,0.0355,-0.1087,0.0450,0.0424,0.0247,0.0556,-0.0190,-0.0146,-0.0016,0.0028,-0.0305,0.0627,-0.0316,0.0293,0.0621,0.1250,0.1138,-0.1118,0.0509,-0.0461,-0.1064,-0.1294,-0.1526,0.0264,0.0566,0.0639,-0.0536
"043,001",-11.5239,8.5307,0.1377,0.0335,0.0269,-0.0730,0.0052,0.0219,0.0042,0.0929,0.0682,0.1248,-0.0788,-0.0069,0.1000,-0.1067,-0.0094,0.1519,0.2091,-0.1884,0.0828,-0.2098,-0.0573,0.1277,-0.0355,-0.1358,-0.0381,-0.2909,-0.3474,-0.0263,-0.2347,0.0572
"044,001",11.6277,-3.1854,0.0395,-0.0021,0.0543,0.0402,-0.1157,-0.0289,0.0260,0.1684,-0.1054,0.0792,0.0567,0.1356,0.2424,0.0773,-0.0678,-0.0032,0.0275,0.1720,0.2487,-0.3164,0.0474,-0.1570,-0.0121,0.0895,-0.1269,0.0725,-0.0464,-0.1657,0.0371,-0.0482
"046,001",24.3065,19.3645,0.1894,0.1190,-0.0190,-0.1579,0.0515,0.0519,-0.0575,-0.0063,-0.0712,0.1955,-0.2083,0.1528,0.0410,-0.1164,-0.0030,-0.0330,-0.4076,-0.4176,-0.1916,0.1165,-0.4138,-0.1207,0.2216,0.1382,0.0482,0.0115,0.0130,-0.4774,0.0125,0.4774
"046,002",0.4229,19.2700,0.2460,0.0873,-0.0062,-0.1146,-0.0424,-0.0941,0.0219,-0.1203,-0.1385,0.1140,-0.1301,0.0952,-0.0444,-0.1741,0.3008,-0.1972,0.0390,0.0072,-0.0074,0.2310,-0.1103,0.1352,-0.0262,0.0795,0.0651,-0.1022,0.1942,-0.0367,0.0239,0.0506
"046,003",-33.1665,35.8273,0.0596,0.1619,0.1626,-0.2816,0.0803,-0.0334,-0.4348,0.0194,1.0096,-0.0364,0.5229,0.2319,-0.3783,-0.0746,-0.2298,-0.1022,-0.1614,0.2506,-0.0678,-0.2171,-0.0125,0.0418,-0.0080,0.1199,-0.0395,0.0842,0.0217,0.1290,-0.0351,0.2059
"046,005",22.1283,18.0849,0.1293,0.0869,0.0233,-0.0916,-0.0881,-0.0412,-0.0222,0.0899,-0.1001,0.1612,-0.1228,0.1693,0.1167,0.0019,-0.0938,-0.1064,-0.1656,-0.2924,-0.1492,0.1398,-0.1183,-0.0683,0.1927,0.0461,0.0677,0.0138,-0.1185,-0.3268,0.0464,0.3621
"047,010",10.0480,9.3315,-0.0577,0.1328,-0.0069,-0.1226,0.2541,0.0939,-0.0635,-0.0448,0.1706,-0.0419,0.0292,0.1706,0.0190,0.1990,-0.0562,0.1379,0.0407,-0.0016,0.0259,-0.0879,0.1122,0.3264,-0.0868,0.2143,0.1181,0.1172,-0.0977,0.0511,0.0608,0.2845
"048,001",-7.3062,27.5897,0.1970,0.0568,-0.0200,-0.0613,-0.0332,0.0950,-0.0855,-0.0420,-0.0910,0.0367,-0.1147,0.0669,0.0579,-0.0707,0.0731,-0.1499,0.1127,0.1944,0.2156,0.3251,-0.1374,0.2074,-0.0748,-0.1189,-0.1604,-0.3154,0.1834,0.1134,0.0227,-0.0375
"049,001",15.3264,-28.2596,-0.0003,0.0127,-0.2777,-0.0727,0.3572,0.2785,0.0574,-0.1897,0.0175,-0.1747,-0.0997,-0.0127,-0.1341,-0.2067,0.5610,-0.2171,0.6053,0.2469,-0.0040,-0.1787,-0.1924,-0.2843,0.0486,-0.0866,0.1036,0.0223,-0.0880,-0.2606,0.0335,0.0695
"052,003",18.3836,-6.6301,-0.0006,0.0592,0.0364,-0.0199,-0.1000,-0.0226,0.0034,0.1265,-0.1450,0.0384,-0.0406,0.2566,0.1304,0.2455,0.0333,-0.0572,-0.1158,0.0840,-0.1573,-0.0780,0.0731,0.0207,0.0608,0.2779,-0.0950,0.0658,0.1065,-0.2090,-0.1016,-0.1004
"052,005",-43.4669,-2.3776,0.3015,-0.0223,0.0627,0.0196,-0.6254,0.1696,0.1568,-0.3506,-0.0019,-0.1471,-0.0734,0.0123,0.0183,0.0524,0.0341,0.1341,-0.0575,0.0113,0.0116,-0.2093,-0.1648,-0.0400,0.1021,0.0361,-0.0180,-0.0594,0.0539,-0.0789,0.0333,0.0515
"054,001",-12.7984,6.6135,0.0391,-0.0504,0.0110,0.1344,-0.0734,0.0413,0.0593,-0.0163,0.0522,0.0509,0.0671,-0.0438,0.0403,-0.0197,0.0059,-0.0148,0.0581,-0.0727,-0.0081,0.1014,-0.0369,0.0656,0.0892,-0.0641,-0.2213,-0.1445,-0.0462,0.0079,-0.0142,0.0298
"057,002",20.7484,-10.5576,-0.1362,-0.0083,0.0375,0.1296,-0.0829,-0.0008,0.0373,0.0742,-0.0636,-0.0037,0.0023,0.2083,0.0715,0.1592,0.0061,0.0427,-0.0791,0.2923,0.0510,-0.0741,0.0316,-0.0891,-0.2304,0.0634,-0.1270,-0.0085,-0.1034,0.0206,0.0942,-0.0867
"057,003",21.4740,12.2092,-0.0178,-0.0433,-0.0562,0.0531,0.1356,0.0878,0.1008,0.0886,0.0812,-0.1143,0.1012,-0.1115,0.0960,0.0878,-0.2204,0.2634,0.0126,-0.0568,-0.0182,0.3496,0.0196,-0.3277,-0.1278,0.0414,0.1505,-0.1788,-0.0798,-0.2167,0.0521,-0.1341
"058,003",-10.8617,8.7959,0.1281,0.0037,-0.0092,-0.0045,-0.0816,-0.0284,0.1478,-0.0840,-0.0809,-0.0547,0.0247,-0.1097,0.0407,-0.0334,0.0701,0.0346,-0.0374,-0.0382,0.0149,0.0214,-0.0205,-0.0529,0.1398,-0.0287,-0.1282,0.1253,0.0043,0.0424,-0.0428,0.0582
"063,001",-30.4731,22.0818,0.0217,0.0327,0.0373,-0.0027,0.1092,-0.2285,0.1790,0.0046,0.1573,0.0016,0.0621,-0.1573,0.1971,0.2339,0.1527,-0.4288,-0.1804,-0.3930,0.7691,-0.1956,0.1630,-0.1672,-0.1596,-0.0014,-0.0015,-0.0523,0.0374,-0.0016,0.0327,0.0899
"063,002",-20.6307,1.6141,-0.0087,-0.0989,-0.0139,0.1612,-0.1008,0.0259,0.1129,0.2069,-0.0353,-0.0222,0.1054,-0.0412,0.1612,-0.0167,-0.0488,0.1905,-0.0491,0.1535,0.0433,-0.1797,0.0843,0.1529,-0.0048,0.0649,-0.0168,0.0272,-0.1561,-0.2199,0.0172,-0.1072
"063,007a",-34.8732,-4.9495,0.1056,0.0550,-0.0437,-0.0823,-0.0789,0.0613,-0.0104,0.0269,-0.0802,0.0007,-0.0639,-0.1052,0.2220,-0.1617,-0.4917,-0.4851,-0.1211,0.2988,-0.1031,0.3108,0.3638,0.0641,0.0375,-0.2515,-0.0158,-0.1577,-0.3506,-0.0825,0.0976,0.2918
"067,001",-10.4054,-17.1227,0.0516,-0.0470,0.0170,-0.0053,0.0442,-0.0731,0.0024,0.0889,0.1181,-0.1116,0.0926,-0.0308,-0.0034,0.0257,0.0521,0.0380,-0.1364,0.0043,-0.1094,0.0463,-0.3036,0.0300,0.0626,-0.0754,0.3564,0.0834,-0.0124,0.0033,-0.0564,-0.1043
"071,001a",32.8281,2.9328,-0.2960,0.0796,0.0694,-0.0272,0.1927,0.1539,0.1446,0.0282,-0.0227,-0.0800,0.0389,-0.1258,0.0886,0.3467,-0.2102,-0.0727,0.2190,-0.3821,-0.3573,-0.1515,-0.0278,0.2471,-0.2960,-0.1209,-0.4131,-0.3083,-0.0121,0.2953,-0.2434,-0.1097
"075,002",4.9440,-9.6040,-0.0145,-0.0257,-0.0077,0.0667,-0.0507,-0.0139,0.0162,0.1727,-0.0594,-0.0703,0.0252,0.0714,0.1333,0.0838,0.0670,0.0634,-0.0924,0.1569,0.0515,-0.1266,-0.0219,-0.0249,-0.0467,0.0054,0.0201,-0.0384,-0.1623,-0.0947,-0.1278,-0.0874
"075,005",-12.2891,9.8968,0.1387,-0.0316,0.0114,0.0047,-0.1133,-0.0456,0.1003,0.0715,0.0303,0.0103,0.0632,-0.0791,0.0766,-0.0562,0.1071,-0.0508,0.0482,-0.0453,0.1167,0.1200,-0.0839,-0.0051,0.0176,-0.1290,-0.1692,-0.2026,-0.0447,0.0215,0.0945,-0.0340
"079,001",-25.3176,9.1142,0.0489,-0.0597,0.0134,0.1617,-0.1642,0.0127,0.1442,0.3105,-0.0527,0.0461,0.1175,-0.0354,0.2437,-0.0798,-0.0182,0.3268,0.1139,0.0590,0.1775,-0.3561,0.1167,0.5629,-0.1739,0.2433,0.0956,0.1187,-0.2019,-0.5183,-0.0511,-0.0066
"080,006",-26.2136,-0.5707,0.0646,-0.0377,-0.0957,0.0138,0.0642,0.1561,0.0707,0.1623,0.2378,-0.1133,0.3112,-0.1734,-0.0812,-0.1021,0.1480,-0.0368,0.1724,0.2701,-0.4974,0.0105,0.1651,-0.3534,0.1384,-0.2582,-0.2894,-0.0329,0.3277,-0.4035,0.6769,-0.6495
"080,027",-31.6074,23.5481,-0.2114,-0.1333,0.0014,0.1768,0.0201,-0.1687,0.4075,0.2769,0.4669,-0.2478,-0.0644,-0.4369,0.2761,0.4389,0.5988,-0.7596,-0.7610,-0.8226,1.3896,-0.2978,0.5768,-0.4147,-0.3693,-0.0964,-0.1670,0.1569,0.2246,0.2849,0.1244,0.2204
"080,042",-15.9351,-10.6544,-0.0021,-0.0435,-0.0125,0.1502,0.0594,-0.1238,0.1575,0.0455,-0.0276,-0.0648,0.1100,-0.1062,-0.0382,0.0251,-0.0327,0.0856,-0.0206,-0.0066,0.0075,0.2992,-0.0049,0.0298,-0.0132,-0.0444,-0.0229,-0.1097,0.2098,0.1176,-0.2479,-0.2120
"081,001",-19.1613,2.0049,0.0703,0.0302,0.0146,-0.0396,0.0064,0.0801,0.0359,0.1819,-0.0046,-0.0134,0.1273,-0.1024,0.0542,-0.0623,0.0041,-0.0011,0.0871,-0.0356,-0.2268,0.0395,-0.0036,-0.0647,0.1420,-0.1131,-0.0856,-0.0693,0.1655,-0.0272,0.1752,-0.3282
"081,001a",0.5088,47.5661,0.1123,0.0636,0.1008,-0.0435,0.0019,-0.6867,0.2567,-0.2742,-0.1363,-0.0455,0.0410,-0.1414,-0.0397,-0.0243,0.0272,0.0210,-0.0302,0.0573,-0.1158,0.0582,-0.0561,-0.0273,-0.0166,0.0428,0.0367,0.1194,-0.0090,0.0598,0.0700,0.0149
"082,010",-7.3197,-21.9990,-0.1401,-0.1457,-0.0000,0.2240,0.0207,-0.0275,0.1829,0.2200,-0.0017,-0.2494,0.1039,0.1299,-0.0603,0.0156,-0.0504,0.1771,-0.2075,0.0086,-0.0232,0.0984,-0.0893,0.1203,0.0741,0.1500,0.3033,0.1403,-0.0446,0.1172,-0.0603,0.0966
"082,011",-25.5671,13.0305,-0.1063,-0.0646,-0.0298,0.1529,0.0179,-0.0120,0.0868,0.1252,0.0749,-0.1171,0.0811,0.0180,0.0685,0.1392,0.1955,-0.1649,-0.2265,-0.1024,0.3731,-0.1014,0.1437,-0.1742,-0.1208,0.0083,0.0570,0.0106,-0.0330,0.0066,0.0055,0.0501
"082,012",-8.9726,-17.4415,-0.0920,-0.0908,-0.0319,0.1871,-0.0466,0.0247,0.1815,0.1805,-0.0494,-0.1442,0.0872,-0.0013,0.0679,0.0491,-0.1018,-0.0043,-0.1414,0.0171,-0.0082,0.0166,0.0304,0.1057,0.0575,0.1069,0.1052,0.1282,-0.1079,-0.0938,-0.1050,0.0019
"082,015",-8.6429,-14.5041,-0.1709,-0.6069,0.1269,-0.0846,0.1610,-0.0404,0.1374,-0.0139,-0.0710,-0.1696,-0.0104,0.0916,-0.1322,-0.0510,-0.0207,0.0526,0.0207,-0.0325,-0.0399,-0.0003,-0.1010,-0.0314,0.0161,0.0605,0.1470,0.0171,-0.1196,0.0969,-0.1174,0.0294
"082,016",-11.7385,-26.4249,-0.0808,-0.1295,-0.0379,0.2666,-0.0252,0.0371,0.1405,0.2035,0.0815,-0.1282,0.1729,-0.0670,0.0028,0.0127,-0.0414,0.1979,-0.1223,0.2150,0.1212,-0.0525,0.0680,0.4597,-0.2071,0.0738,0.1928,0.2661,-0.2166,0.0408,0.0032,0.0113
"082,019",-8.3980,7.3291,0.1076,-0.0067,0.0232,0.0472,-0.1807,0.0023,0.0975,0.1036,-0.0734,-0.0306,0.0230,0.0260,0.0657,-0.0385,0.1280,0.1314,-0.0154,-0.0277,-0.0364,0.0282,-0.0764,0.2485,0.0679,0.1709,-0.0400,0.3460,-0.0203,0.0760,0.0444,0.1451
"082,050",-4.2651,-9.0916,0.0606,-0.1331,0.0418,0.0009,-0.0619,-0.0105,0.0925,0.1207,-0.0952,-0.0855,0.0419,0.0186,0.1025,0.0020,0.1373,0.0641,-0.2364,-0.1309,-0.1007,0.0479,-0.3079,-0.0178,0.3331,0.0780,0.2446,0.0325,0.0329,-0.1672,0.0890,0.0855
"082,084",5.8240,-3.6408,-0.0326,-0.0009,-0.1480,0.0585,0.1104,0.2015,0.1064,-0.0689,-0.1030,-0.0626,-0.0468,0.0769,-0.0916,-0.1197,0.2245,-0.3631,-0.1385,0.0186,0.0217,0.2219,0.0200,0.0267,0.1322,0.0366,-0.0852,0.0367,0.1936,-0.0340,-0.0744,0.0577
"083,002",-17.3876,-8.2384,0.0325,-0.1483,-0.0160,0.0720,-0.0290,0.0763,0.1443,0.2046,0.0274,-0.1083,0.0906,-0.1212,0.0667,-0.0541,-0.0581,0.1201,-0.0844,0.0604,0.0514,0.1297,-0.1306,-0.0323,-0.0356,-0.1403,0.0947,-0.1732,-0.1077,0.0551,0.0834,-0.0544
"084,001a",17.8462,22.8964,0.1182,0.0738,0.0485,-0.0571,-0.1152,0.0137,0.0599,-0.1394,0.0334,-0.0190,-0.0131,0.1300,0.1323,0.3273,-0.1221,0.2352,0.0806,-0.1546,0.0904,0.0234,-0.0513,0.0389,0.1987,-0.0255,0.2773,-0.1128,-0.1339,-0.2941,0.0308,0.0418
"085,001",-13.9770,-6.7113,0.0065,-0.0330,-0.0640,0.0477,0.0437,0.1134,0.1070,0.1266,0.0619,-0.0897,0.1259,-0.0914,0.0066,0.0587,0.0151,0.0261,0.0289,0.0639,0.0144,0.1225,0.0164,0.1021,0.0591,-0.0490,-0.0288,0.0544,0.0804,0.0779,-0.0140,-0.0086
"087,001",-34.3233,36.9368,0.3359,0.1125,0.0800,-0.2676,0.0565,-0.0895,-0.4330,0.0025,1.0524,-0.0226,0.5233,0.2445,-0.3866,-0.0357,-0.2093,-0.0126,0.0542,0.0723,0.0583,-0.1474,0.0978,0.1865,0.0302,0.1330,-0.1257,-0.0572,0.0691,0.0222,-0.1287,0.3792
"087,002",-6.6040,-11.9608,-0.0407,-0.1428,-0.0935,0.1889,0.0294,0.1315,0.0892,0.1089,0.0390,-0.1675,0.1527,-0.1042,-0.0619,-0.0464,0.3050,-0.0531,0.2050,0.1976,-0.1281,0.0035,-0.1665,-0.2969,0.2432,-0.1245,0.3627,-0.0683,0.0914,-0.0731,0.3094,0.0656
"088,002",-38.1787,6.2320,0.0380,-0.0152,0.0134,0.0233,0.0104,0.0445,0.1621,0.2276,-0.0301,-0.0039,0.0581,-0.1942,0.3769,-0.0623,-0.8410,-0.5169,0.5250,-0.2016,0.3852,-0.2163,-0.3967,-0.0840,-0.0011,0.2177,0.0806,0.2313,0.4194,0.0899,0.0607,-0.2115
"095,001",-1.4831,5.2130,0.0831,0.0144,-0.0437,0.0013,0.1372,0.0459,0.0154,-0.0349,-0.0102,-0.0275,0.0054,-0.0536,0.0133,0.0612,0.0374,0.1218,0.1206,-0.0407,0.0711,0.1586,0.0480,0.0135,0.0514,-0.0737,-0.0440,-0.0484,0.1145,0.0989,-0.0311,-0.0989
"095,003",15.8362,26.2834,0.0909,0.0296,0.0277,0.0244,0.0299,-0.1195,-0.0700,-0.0592,-0.0034,0.0596,0.0623,0.0641,0.0560,0.1018,0.0085,0.0507,-0.0034,0.0087,0.0360,0.1612,0.0096,-0.0530,0.1059,-0.1692,0.1341,0.0883,-0.0995,0.0478,-0.1823,-0.3617
"096,001",-6.9935,1.8212,0.0953,-0.0215,-0.0531,0.0632,-0.1980,0.2403,0.1689,-0.2321,-0.0189,-0.1827,-0.0688,0.0168,-0.1192,-0.0190,0.1526,-0.1163,0.0542,-0.0691,-0.0594,0.0722,-0.1190,0.0133,0.0219,0.0551,-0.0360,-0.0262,0.1099,-0.0327,-0.0608,-0.0814
"096,002",-46.3563,0.1721,0.1543,0.1320,0.1466,-0.1378,-0.5027,0.2358,0.1456,-0.5594,0.0412,-0.0235,-0.1720,0.0906,-0.0707,0.0558,-0.0023,-0.1001,0.0116,0.0777,0.1435,0.1335,-0.1311,0.1600,-0.0183,-0.0432,0.0189,-0.2412,0.1554,0.0046,0.0230,0.0383
"096,003",19.5818,16.6739,0.0451,0.1454,0.1209,-0.1075,-0.1037,-0.1280,-0.0824,0.0742,-0.1282,0.1938,-0.0978,0.2223,0.0477,-0.0415,0.0043,-0.0335,-0.0728,-0.3016,-0.2252,-0.0557,0.0009,-0.1115,0.0013,0.1174,0.0099,-0.1013,-0.1725,-0.2260,0.0315,0.3333
"096,003a",14.2075,-16.7844,0.0252,0.0088,0.0253,0.0757,-0.0637,0.0733,-0.0790,0.0583,0.0369,-0.2762,0.0185,-0.0675,0.0213,0.1147,-0.0997,0.3964,0.2862,0.0044,0.1401,0.9842,0.1336,-0.4498,-0.3635,0.0865,0.1338,0.2157,0.1903,-0.0715,-0.7168,-0.1825
"096,005",3.6935,5.2537,0.0026,-0.0500,0.0004,0.0329,0.1180,0.0115,-0.0226,-0.0654,0.0273,0.0879,0.0388,-0.0004,0.0552,0.1267,0.1070,-0.0122,0.0911,-0.0027,0.1282,-0.0543,-0.0111,-0.0357,0.0260,-0.0975,0.0923,0.0055,0.0528,-0.0374,0.0990,-0.0437
"096,006",-8.2488,-9.4541,-0.1505,-0.0069,-0.0786,0.0569,0.0738,0.0416,0.1149,0.0974,-0.0510,-0.1742,0.0674,-0.0350,0.0635,0.0856,-0.0360,0.0318,0.1296,0.0499,-0.0826,0.1598,-0.0057,-0.0883,-0.0640,0.0530,0.0288,0.0358,-0.0480,0.0586,-0.1557,-0.0741
"096,007a",0.4001,15.0412,0.1160,0.0129,0.0954,-0.0033,-0.2500,-0.0255,-0.0133,-0.0001,-0.1341,0.1044,-0.0288,0.1245,0.1905,0.0005,0.0256,0.0813,0.0467,0.0499,0.0085,-0.1524,-0.0864,-0.1473,0.0883,-0.0539,-0.1977,-0.0558,-0.1652,-0.0802,0.0072,0.0840
"096,008",-32.2178,15.5052,0.1851,0.0989,-0.1011,-0.1586,0.2826,0.1864,-0.0330,-0.0571,0.0294,0.0589,-0.0155,-0.1177,-0.0667,0.0505,-0.1133,0.2537,-0.1299,-0.0474,0.1459,0.0668,-0.1230,-0.0279,0.0006,-0.0627,0.0137,-0.0785,0.0471,-0.0128,0.0795,-0.0769
"096,009",-2.2432,24.6988,0.0835,0.0248,0.0333,0.0328,-0.0972,0.0441,-0.1149,0.0344,-0.0170,-0.0312,-0.0920,0.1254,0.0183,0.0323,0.0596,0.0335,0.1787,0.1089,0.1731,0.4852,-0.0786,0.0025,-0.2340,-0.0169,-0.0499,-0.2440,0.1435,0.1770,-0.3331,-0.2317
"096,010",38.2445,3.0149,-0.0677,0.0326,0.1145,0.0742,-0.0858,-0.0029,-0.3239,-0.0274,-0.1244,-0.2718,-0.1303,-0.1748,0.0073,0.2259,-0.0530,-0.0902,0.0921,-0.5750,-0.3478,-0.1647,-0.1780,0.0120,0.0319,0.3041,-0.3016,-0.5464,-0.3225,0.2991,-0.0997,-0.1230
"096,010a",15.7437,-14.2708,-0.1272,0.0224,0.0003,0.0057,0.0520,0.1355,0.1390,0.0798,-0.0442,-0.1401,-0.0715,0.2114,-0.0929,0.0588,0.1876,-0.2122,-0.2540,-0.1667,-0.2045,0.1307,-0.2407,0.1751,0.3579,0.2382,0.2629,0.1529,0.1246,-0.3680,-0.1438,0.0914
"096,011",-6.0963,33.8021,0.2412,0.0885,0.0590,-0.0620,-0.2130,0.0087,-0.1379,-0.2412,-0.0232,0.1221,-0.1691,0.3023,-0.0431,-0.1117,0.1814,-0.2472,0.0822,0.3755,0.2729,0.4531,-0.3165,0.3320,-0.2506,-0.1117,-0.1365,-0.5249,0.2682,0.2124,-0.0648,-0.1079
"103,001",-16.1189,5.8020,-0.0412,0.0036,-0.0430,0.0298,0.0494,0.1399,0.0989,0.1085,0.0664,-0.1483,0.0908,-0.1287,-0.0063,0.0201,0.2192,-0.0762,0.0983,-0.2480,0.1046,0.2113,0.1462,-0.2674,-0.1146,0.1178,-0.0307,-0.0496,-0.0635,-0.0270,-0.2013,0.1757
"104,001",-48.3712,-11.0162,0.5479,-0.0517,0.0598,0.0217,-1.3218,0.5375,0.5328,-1.2136,0.1715,-0.3632,-0.2010,-0.0902,-0.2550,0.3756,-0.1975,0.0994,-0.0312,-0.0888,-0.0914,-0.3291,0.0258,-0.0154,-0.1020,0.0937,0.2612,0.0346,0.0043,0.0453,0.0159,-0.1090
"104,002",-34.4548,34.0827,0.2516,0.0642,0.0711,-0.2047,0.0349,-0.0284,-0.3973,0.0790,0.9954,-0.0994,0.5552,0.1008,-0.3795,-0.1229,-0.1208,-0.0751,-0.0808,0.1446,-0.0984,-0.1969,0.0360,0.0617,0.0150,0.1687,-0.1327,0.0379,0.0732,0.0181,0.0247,0.1220
"109,001",3.0977,23.6163,0.2337,0.1083,0.0833,-0.0888,-0.1341,-0.1057,-0.2010,0.1064,-0.0624,0.2412,-0.0808,0.2529,-0.0595,0.1139,0.0261,0.0167,0.0643,0.2003,0.1490,0.0389,-0.0541,-0.0263,-0.0079,-0.0660,0.0119,-0.1558,0.0820,0.0912,-0.1591,-0.2190
"109,002",-0.0047,54.0072,0.2755,0.1904,0.1135,-0.2067,0.0943,-1.0716,0.1918,-0.4009,-0.0924,0.0879,0.0802,-0.1494,-0.1210,-0.0882,0.1090,-0.1850,-0.0458,0.1304,-0.1019,0.0928,-0.0684,0.0123,-0.1278,0.0335,0.1096,-0.0328,-0.0143,-0.0423,-0.1989,-0.2254
"109,003",0.4764,56.1386,0.2239,0.1764,0.1120,-0.1840,0.1712,-1.1290,0.2412,-0.4543,-0.0501,0.0054,0.0862,-0.1769,-0.1696,-0.0612,0.1049,-0.2278,-0.0479,0.2388,-0.0769,0.1693,-0.1634,0.0772,-0.1737,0.0476,0.0549,-0.1186,0.0451,-0.0190,-0.1494,-0.1862
