id,DM1,DM2,DM3,DM4,DM5,DM6,DM7,DM8,DM9,DM10,DM11,DM12,DM13,DM14,DM15,DM16,DM17,DM18,DM19,DM20,DM21,DM22,DM23,DM24,DM25,DM26,DM27,DM28,DM29,DM30
9,0.21148512123327332,0.07486901087770004,-0.056474624552957306,0.07103826845865151,0.11719976242429544,-0.07591110759514669,-0.11735882744592831,0.078665014082213,-0.0811666653917592,-0.18474254629621012,0.041036766588725244,-0.11046075681167232,0.04451175596351521,-0.04095602444308072,0.039524694191912756,-0.02137201057167257,-0.002546859470790376,-0.022807735183396054,0.009933013322230127,-0.0327065599560128,0.03532948947245651,0.06346331009191093,-0.036736384529208646,0.03985502636313167,-0.03985436534266042,-0.028378607047826906,-0.05437021502535671,0.036655854102394796,0.06751665402869432,-0.10890254963679202
87,0.35506603279296794,0.08511259826447833,0.08638084766812532,0.11040873095262872,-0.006647141233584921,0.22828403050253288,-0.09596808241083354,0.8470149244114805,-0.5669019042985488,-0.9705223924534708,0.6637891091033993,0.9553989268466215,-2.1709090294672113,1.0945844279070152,-0.36796601346528934,-0.024354105864554765,-0.06596371548509483,0.35551788834114534,-0.40401395723643646,-0.12980756111828967,-0.2661003104911146,0.1377156191787452,-0.023105867922374304,-0.02289559699312576,0.08896143629439561,-0.030524741476804316,0.040605549061102655,0.15656756711766837,-0.029811602662028182,0.13279349920972416
7,0.14168365267950567,0.05135566701271642,-0.032777729215045626,0.0526752571138815,0.07892197425618035,0.006652165026992186,-0.03398490326458028,-0.03638736607470526,-0.015052420049859811,-0.07631813470588786,0.06871377106384806,-0.13341161013520264,0.04562448339646305,-0.04244466190512299,0.10697416716618828,0.08452935453196836,0.0248995926836738,0.05677994911151293,-0.11029851290621118,0.18069999119179544,-0.14317574322363533,-0.07022270847002801,-0.005688668376132778,0.05707387655734636,0.07288221963725527,0.19509089131194493,0.08868517998080869,-0.01649897000183403,0.005406737545482043,0.03973731054927879
72,-0.07127778983679484,0.03997476384669227,-0.029802266952563897,-0.046347865911640314,-0.08719322485727002,0.06771585723615259,-0.09925175627706193,-0.024196491914968442,-0.10589370956743192,0.09480379362790829,0.056493079591638254,0.15193789123183435,0.04088695595766087,0.19665041167475414,-0.06478210281875017,-0.006145756337452292,0.1696604374770199,-0.43777484912042997,0.2813071241683927,-0.20944027615024752,-0.07743496358898495,-0.08250213457622103,0.0522260792848367,-0.16736629866004296,0.2556544862531574,0.5263841491774635,-0.4134005691994187,-0.35585426312810237,0.31202403608099943,-0.18670704780347383
60,0.3904448393228562,0.11732620785926513,-0.0276012042541318,0.16527832736743386,0.14888017905968448,-0.07040920337070351,-0.05672807858111882,0.21220418740585337,-0.21203146951415805,-0.41809906287896653,0.05195803891057336,0.0999317336660232,-0.051072696159412054,-0.4812382568485989,0.15846702891881687,0.1169627915332519,0.29610145669151877,-0.41571490338334044,0.3408804528176567,-0.026062035084664426,0.7010133066886352,0.045838723653452595,0.23005906124955075,-0.16253033259777122,-0.4368914990499702,-0.2559408973403007,0.03141436334176321,-0.4090334500966615,-0.376682177662739,0.07262612421516931
77,0.08440146704333179,-0.00870337551688474,0.2222603365524861,0.038692829984442685,0.08914793772278476,0.32401846414591357,0.2375375710091322,-0.15173848590618924,-0.1001150187751284,0.11824519269044576,0.015878476826204087,0.23671431518418612,0.11019958222246057,-0.05158995542930791,-0.6464428649117628,0.693612598579782,-0.4494743389048832,0.6001716213510433,0.3209021885733612,0.5339926618393511,0.9324834645220321,-0.30668698252076715,-0.19980877565147556,0.5329254785338433,0.25993854369210945,0.3479134908948927,-0.678640776707762,-0.03186355377875426,-0.023166829199231,0.42538785912659705
11,0.0901857988014668,-0.02586146586117173,0.06864725763244833,-0.009529938021282807,-0.018068223763261507,0.11113320591640626,0.0707935016799394,0.05074397300906332,-0.038811879755894375,0.0060034328320467175,-0.029958012215088863,0.10621571207154828,-0.03334041599534723,-0.07998870646590527,0.06006787102151642,0.06473745052863303,0.010599138240883859,0.026871253300860768,0.09260548732280237,0.0865303931323734,0.07311508622409776,0.012165340857395271,-0.03719944811623437,0.03697960616987307,0.03980238246529198,-0.01978162664632008,0.09051166188343257,-0.023648902074950476,0.017635329146730525,-0.09525456078614221
81,-0.11271940486624778,-0.13593846830452236,-0.039949218484449815,-0.1747914444633267,0.13909193026992558,-0.08614823863137593,0.1366588799881151,0.4582575282737495,-0.12782850693878145,0.30305575041104876,-0.17805408234826292,0.037477332878065164,0.2165975348667135,0.24960581388425718,-0.03808174108068042,-0.43878613121934007,-0.25372234274854505,0.4879658296730237,0.3184815192522535,-0.3921800522074819,-0.2520648214769762,0.7181959024691782,-0.592477774078217,0.29451688811413346,-1.3364713778905892,1.0001851041904917,0.688268484368869,-0.8926926719485663,-0.23305705465887497,0.7615726646380018
86,-0.22329825070736814,0.06564675584086517,-0.12290602706626091,0.028510696548294398,-0.02850329526348562,0.04044618626748576,0.024536855319540782,0.12952788802283477,-0.03944997605806128,0.12057345388831313,-0.11259343946222454,0.08550038480226291,0.0027370411427756355,0.3433743504035556,-0.10040809662133905,0.13526267673405526,0.12199197875225698,-0.6333982887914507,0.5146321271223331,-0.1341330811417595,-0.149050756865584,0.07688238753609947,0.07493954601594502,-0.3603049836476845,0.5935518817342834,0.6060558824022025,-0.28029251452411996,-0.5415239113289515,-0.26341438139528695,-0.34271117495572356
78,0.21502497992932787,-0.20049932101206214,-0.11638973132379146,0.04661227499295388,0.23502087016854464,-0.15086257680494156,0.09025287117538391,-0.014143317712376887,-0.03135728158997824,-0.013790256347803932,-0.08264078086266025,0.11502830329828989,0.03969628106741594,-0.21320541008135893,0.15686657582122765,-0.338245805300813,-0.043945812780111046,-0.13602333553599036,0.06902956979699369,0.12188448035666129,-0.3056673458329806,0.3970680428357474,-0.7798887177496213,0.5220055967922491,0.964028775617304,-1.002200091058577,-0.20769632721245287,-0.7873665815445551,0.06602664046541817,0.4193233504899138
